Total_Demand_KW,year,month,dayofweek,hour
1585,2017,5,0,15
1593,2017,5,0,15
1589,2017,5,0,14
1585,2017,5,0,14
1570,2017,5,0,14
1589,2017,5,0,14
1582,2017,5,0,13
1601,2017,5,0,13
1566,2017,5,0,13
1555,2017,5,0,13
1559,2017,5,0,12
1566,2017,5,0,12
1589,2017,5,0,12
1708,2017,5,0,12
1681,2017,5,0,11
1635,2017,5,0,11
1643,2017,5,0,11
1651,2017,5,0,11
1670,2017,5,0,10
1662,2017,5,0,10
1662,2017,5,0,10
1643,2017,5,0,10
1651,2017,5,0,9
1624,2017,5,0,9
1463,2017,5,0,9
1409,2017,5,0,9
1374,2017,5,0,8
1351,2017,5,0,8
1324,2017,5,0,8
1271,2017,5,0,8
1259,2017,5,0,7
1236,2017,5,0,7
1201,2017,5,0,7
1328,2017,5,0,7
1486,2017,5,0,6
1474,2017,5,0,6
1440,2017,5,0,6
1451,2017,5,0,6
1443,2017,5,0,5
1440,2017,5,0,5
1443,2017,5,0,5
1167,2017,5,0,5
1171,2017,5,0,4
1171,2017,5,0,4
1175,2017,5,0,4
1155,2017,5,0,4
1167,2017,5,0,3
1163,2017,5,0,3
1155,2017,5,0,3
1163,2017,5,0,3
1152,2017,5,0,2
1171,2017,5,0,2
1175,2017,5,0,2
1171,2017,5,0,2
1152,2017,5,0,1
1144,2017,5,0,1
1136,2017,5,0,1
1155,2017,5,0,1
1182,2017,5,0,0
1178,2017,5,0,0
1175,2017,5,0,0
1175,2017,5,0,0
1175,2017,5,6,23
1175,2017,5,6,23
1194,2017,5,6,23
1190,2017,5,6,23
1178,2017,5,6,22
1155,2017,5,6,22
1190,2017,5,6,22
1186,2017,5,6,22
1182,2017,5,6,21
1190,2017,5,6,21
1194,2017,5,6,21
1182,2017,5,6,21
1186,2017,5,6,20
1178,2017,5,6,20
1224,2017,5,6,20
1443,2017,5,6,20
1440,2017,5,6,19
1436,2017,5,6,19
1428,2017,5,6,19
1405,2017,5,6,19
1370,2017,5,6,18
1378,2017,5,6,18
1374,2017,5,6,18
1367,2017,5,6,18
1382,2017,5,6,17
1428,2017,5,6,17
1436,2017,5,6,17
1459,2017,5,6,17
1436,2017,5,6,16
1424,2017,5,6,16
1443,2017,5,6,16
1440,2017,5,6,16
1440,2017,5,6,15
1436,2017,5,6,15
1432,2017,5,6,15
1440,2017,5,6,15
1436,2017,5,6,14
1443,2017,5,6,14
1440,2017,5,6,14
1440,2017,5,6,14
1440,2017,5,6,13
1424,2017,5,6,13
1447,2017,5,6,13
1440,2017,5,6,13
1428,2017,5,6,12
1432,2017,5,6,12
1428,2017,5,6,12
1428,2017,5,6,12
1436,2017,5,6,11
1413,2017,5,6,11
1424,2017,5,6,11
1424,2017,5,6,11
1420,2017,5,6,10
1420,2017,5,6,10
1416,2017,5,6,10
1424,2017,5,6,10
1409,2017,5,6,9
1413,2017,5,6,9
1420,2017,5,6,9
1424,2017,5,6,9
1436,2017,5,6,8
1432,2017,5,6,8
1424,2017,5,6,8
1428,2017,5,6,8
1428,2017,5,6,7
1409,2017,5,6,7
1424,2017,5,6,7
1424,2017,5,6,7
1405,2017,5,6,6
1420,2017,5,6,6
1428,2017,5,6,6
1413,2017,5,6,6
1416,2017,5,6,5
1424,2017,5,6,5
1432,2017,5,6,5
1140,2017,5,6,5
1136,2017,5,6,4
1155,2017,5,6,4
1136,2017,5,6,4
1136,2017,5,6,4
1167,2017,5,6,3
1140,2017,5,6,3
1144,2017,5,6,3
1152,2017,5,6,3
1148,2017,5,6,2
1152,2017,5,6,2
1163,2017,5,6,2
1175,2017,5,6,2
1152,2017,5,6,1
1159,2017,5,6,1
1152,2017,5,6,1
1167,2017,5,6,1
1182,2017,5,6,0
1186,2017,5,6,0
1190,2017,5,6,0
1178,2017,5,6,0
1178,2017,5,5,23
1178,2017,5,5,23
1182,2017,5,5,23
1175,2017,5,5,23
1171,2017,5,5,22
1186,2017,5,5,22
1175,2017,5,5,22
1194,2017,5,5,22
1194,2017,5,5,21
1201,2017,5,5,21
1213,2017,5,5,21
1178,2017,5,5,21
1182,2017,5,5,20
1194,2017,5,5,20
1248,2017,5,5,20
1451,2017,5,5,20
1459,2017,5,5,19
1455,2017,5,5,19
1432,2017,5,5,19
1451,2017,5,5,19
1455,2017,5,5,18
1432,2017,5,5,18
1455,2017,5,5,18
1443,2017,5,5,18
1447,2017,5,5,17
1443,2017,5,5,17
1447,2017,5,5,17
1436,2017,5,5,17
1440,2017,5,5,16
1443,2017,5,5,16
1432,2017,5,5,16
1447,2017,5,5,16
1440,2017,5,5,15
1432,2017,5,5,15
1443,2017,5,5,15
1440,2017,5,5,15
1440,2017,5,5,14
1443,2017,5,5,14
1440,2017,5,5,14
1440,2017,5,5,14
1440,2017,5,5,13
1440,2017,5,5,13
1443,2017,5,5,13
1428,2017,5,5,13
1459,2017,5,5,12
1424,2017,5,5,12
1436,2017,5,5,12
1440,2017,5,5,12
1447,2017,5,5,11
1436,2017,5,5,11
1432,2017,5,5,11
1451,2017,5,5,11
1436,2017,5,5,10
1436,2017,5,5,10
1451,2017,5,5,10
1443,2017,5,5,10
1436,2017,5,5,9
1443,2017,5,5,9
1447,2017,5,5,9
1432,2017,5,5,9
1447,2017,5,5,8
1440,2017,5,5,8
1436,2017,5,5,8
1436,2017,5,5,8
1428,2017,5,5,7
1432,2017,5,5,7
1436,2017,5,5,7
1424,2017,5,5,7
1432,2017,5,5,6
1447,2017,5,5,6
1420,2017,5,5,6
1436,2017,5,5,6
1440,2017,5,5,5
1432,2017,5,5,5
1443,2017,5,5,5
1167,2017,5,5,5
1167,2017,5,5,4
1167,2017,5,5,4
1159,2017,5,5,4
1159,2017,5,5,4
1186,2017,5,5,3
1163,2017,5,5,3
1159,2017,5,5,3
1167,2017,5,5,3
1171,2017,5,5,2
1167,2017,5,5,2
1201,2017,5,5,2
1209,2017,5,5,2
1182,2017,5,5,1
1182,2017,5,5,1
1190,2017,5,5,1
1186,2017,5,5,1
1205,2017,5,5,0
1221,2017,5,5,0
1224,2017,5,5,0
1224,2017,5,5,0
1232,2017,5,4,23
1221,2017,5,4,23
1255,2017,5,4,23
1255,2017,5,4,23
1251,2017,5,4,22
1271,2017,5,4,22
1274,2017,5,4,22
1271,2017,5,4,22
1286,2017,5,4,21
1301,2017,5,4,21
1340,2017,5,4,21
1336,2017,5,4,21
1359,2017,5,4,20
1378,2017,5,4,20
1482,2017,5,4,20
1689,2017,5,4,20
1658,2017,5,4,19
1662,2017,5,4,19
1666,2017,5,4,19
1739,2017,5,4,19
1751,2017,5,4,18
1739,2017,5,4,18
1720,2017,5,4,18
1712,2017,5,4,18
1827,2017,5,4,17
1843,2017,5,4,17
1877,2017,5,4,17
1858,2017,5,4,17
1862,2017,5,4,16
1920,2017,5,4,16
1939,2017,5,4,16
1943,2017,5,4,16
1927,2017,5,4,15
1896,2017,5,4,15
1939,2017,5,4,15
1962,2017,5,4,15
1958,2017,5,4,14
1954,2017,5,4,14
1916,2017,5,4,14
1927,2017,5,4,14
1973,2017,5,4,13
1969,2017,5,4,13
1962,2017,5,4,13
1935,2017,5,4,13
1927,2017,5,4,12
1992,2017,5,4,12
1992,2017,5,4,12
1996,2017,5,4,12
1966,2017,5,4,11
1927,2017,5,4,11
1992,2017,5,4,11
2088,2017,5,4,11
1885,2017,5,4,10
1758,2017,5,4,10
1900,2017,5,4,10
1912,2017,5,4,10
1954,2017,5,4,9
1935,2017,5,4,9
1923,2017,5,4,9
1820,2017,5,4,9
1766,2017,5,4,8
1789,2017,5,4,8
1789,2017,5,4,8
1751,2017,5,4,8
1731,2017,5,4,7
1693,2017,5,4,7
1685,2017,5,4,7
1605,2017,5,4,7
1578,2017,5,4,6
1539,2017,5,4,6
1539,2017,5,4,6
1555,2017,5,4,6
1528,2017,5,4,5
1536,2017,5,4,5
1528,2017,5,4,5
1255,2017,5,4,5
1240,2017,5,4,4
1259,2017,5,4,4
1255,2017,5,4,4
1259,2017,5,4,4
1255,2017,5,4,3
1228,2017,5,4,3
1248,2017,5,4,3
1251,2017,5,4,3
1259,2017,5,4,2
1248,2017,5,4,2
1255,2017,5,4,2
1255,2017,5,4,2
1278,2017,5,4,1
1278,2017,5,4,1
1259,2017,5,4,1
1263,2017,5,4,1
1271,2017,5,4,0
1282,2017,5,4,0
1290,2017,5,4,0
1278,2017,5,4,0
1290,2017,5,3,23
1278,2017,5,3,23
1386,2017,5,3,23
1405,2017,5,3,23
1393,2017,5,3,22
1390,2017,5,3,22
1397,2017,5,3,22
1397,2017,5,3,22
1409,2017,5,3,21
1436,2017,5,3,21
1443,2017,5,3,21
1424,2017,5,3,21
1497,2017,5,3,20
1497,2017,5,3,20
1512,2017,5,3,20
1666,2017,5,3,20
1720,2017,5,3,19
1728,2017,5,3,19
1739,2017,5,3,19
1693,2017,5,3,19
1689,2017,5,3,18
1731,2017,5,3,18
1743,2017,5,3,18
1774,2017,5,3,18
1689,2017,5,3,17
1751,2017,5,3,17
1800,2017,5,3,17
1873,2017,5,3,17
1904,2017,5,3,16
1912,2017,5,3,16
1870,2017,5,3,16
1881,2017,5,3,16
1943,2017,5,3,15
1969,2017,5,3,15
1946,2017,5,3,15
1900,2017,5,3,15
1927,2017,5,3,14
1943,2017,5,3,14
1939,2017,5,3,14
1969,2017,5,3,14
1950,2017,5,3,13
1939,2017,5,3,13
1943,2017,5,3,13
1931,2017,5,3,13
1939,2017,5,3,12
1931,2017,5,3,12
1908,2017,5,3,12
1935,2017,5,3,12
1962,2017,5,3,11
1969,2017,5,3,11
1950,2017,5,3,11
1904,2017,5,3,11
1900,2017,5,3,10
1939,2017,5,3,10
1962,2017,5,3,10
1969,2017,5,3,10
1927,2017,5,3,9
1881,2017,5,3,9
1881,2017,5,3,9
1885,2017,5,3,9
1850,2017,5,3,8
1800,2017,5,3,8
1739,2017,5,3,8
1697,2017,5,3,8
1724,2017,5,3,7
1720,2017,5,3,7
1747,2017,5,3,7
1743,2017,5,3,7
1662,2017,5,3,6
1608,2017,5,3,6
1593,2017,5,3,6
1593,2017,5,3,6
1593,2017,5,3,5
1593,2017,5,3,5
1585,2017,5,3,5
1313,2017,5,3,5
1320,2017,5,3,4
1328,2017,5,3,4
1320,2017,5,3,4
1297,2017,5,3,4
1313,2017,5,3,3
1294,2017,5,3,3
1305,2017,5,3,3
1320,2017,5,3,3
1286,2017,5,3,2
1313,2017,5,3,2
1355,2017,5,3,2
1344,2017,5,3,2
1328,2017,5,3,1
1305,2017,5,3,1
1309,2017,5,3,1
1336,2017,5,3,1
1340,2017,5,3,0
1340,2017,5,3,0
1351,2017,5,3,0
1332,2017,5,3,0
1359,2017,5,2,23
1344,2017,5,2,23
1451,2017,5,2,23
1455,2017,5,2,23
1443,2017,5,2,22
1466,2017,5,2,22
1466,2017,5,2,22
1463,2017,5,2,22
1466,2017,5,2,21
1474,2017,5,2,21
1493,2017,5,2,21
1505,2017,5,2,21
1486,2017,5,2,20
1547,2017,5,2,20
1605,2017,5,2,20
1739,2017,5,2,20
1681,2017,5,2,19
1689,2017,5,2,19
1743,2017,5,2,19
1781,2017,5,2,19
1785,2017,5,2,18
1728,2017,5,2,18
1758,2017,5,2,18
1827,2017,5,2,18
1854,2017,5,2,17
1835,2017,5,2,17
1820,2017,5,2,17
1900,2017,5,2,17
1962,2017,5,2,16
1973,2017,5,2,16
1992,2017,5,2,16
1943,2017,5,2,16
1935,2017,5,2,15
1969,2017,5,2,15
2004,2017,5,2,15
2019,2017,5,2,15
2004,2017,5,2,14
1923,2017,5,2,14
1920,2017,5,2,14
1985,2017,5,2,14
1996,2017,5,2,13
1985,2017,5,2,13
1950,2017,5,2,13
1923,2017,5,2,13
1973,2017,5,2,12
2004,2017,5,2,12
1981,2017,5,2,12
1920,2017,5,2,12
1908,2017,5,2,11
1935,2017,5,2,11
1992,2017,5,2,11
1966,2017,5,2,11
1962,2017,5,2,10
1973,2017,5,2,10
1966,2017,5,2,10
1935,2017,5,2,10
1858,2017,5,2,9
1847,2017,5,2,9
1835,2017,5,2,9
1797,2017,5,2,9
1777,2017,5,2,8
1762,2017,5,2,8
1747,2017,5,2,8
1708,2017,5,2,8
1835,2017,5,2,7
1735,2017,5,2,7
1493,2017,5,2,7
1324,2017,5,2,7
1201,2017,5,2,6
1194,2017,5,2,6
1209,2017,5,2,6
1178,2017,5,2,6
1186,2017,5,2,5
1190,2017,5,2,5
1190,2017,5,2,5
906,2017,5,2,5
906,2017,5,2,4
910,2017,5,2,4
910,2017,5,2,4
921,2017,5,2,4
910,2017,5,2,3
887,2017,5,2,3
890,2017,5,2,3
898,2017,5,2,3
890,2017,5,2,2
894,2017,5,2,2
910,2017,5,2,2
902,2017,5,2,2
921,2017,5,2,1
913,2017,5,2,1
898,2017,5,2,1
894,2017,5,2,1
917,2017,5,2,0
910,2017,5,2,0
890,2017,5,2,0
906,2017,5,2,0
898,2017,5,1,23
917,2017,5,1,23
1040,2017,5,1,23
1032,2017,5,1,23
1036,2017,5,1,22
1048,2017,5,1,22
1090,2017,5,1,22
1090,2017,5,1,22
1098,2017,5,1,21
1113,2017,5,1,21
1098,2017,5,1,21
1086,2017,5,1,21
1082,2017,5,1,20
1090,2017,5,1,20
1132,2017,5,1,20
1255,2017,5,1,20
1255,2017,5,1,19
1267,2017,5,1,19
1290,2017,5,1,19
1297,2017,5,1,19
1286,2017,5,1,18
1290,2017,5,1,18
1301,2017,5,1,18
1328,2017,5,1,18
1340,2017,5,1,17
1351,2017,5,1,17
1382,2017,5,1,17
1409,2017,5,1,17
1420,2017,5,1,16
1440,2017,5,1,16
1443,2017,5,1,16
1451,2017,5,1,16
1463,2017,5,1,15
1478,2017,5,1,15
1470,2017,5,1,15
1470,2017,5,1,15
1482,2017,5,1,14
1474,2017,5,1,14
1482,2017,5,1,14
1478,2017,5,1,14
1478,2017,5,1,13
1505,2017,5,1,13
1493,2017,5,1,13
1493,2017,5,1,13
1509,2017,5,1,12
1501,2017,5,1,12
1516,2017,5,1,12
1516,2017,5,1,12
1516,2017,5,1,11
1505,2017,5,1,11
1516,2017,5,1,11
1516,2017,5,1,11
1524,2017,5,1,10
1524,2017,5,1,10
1532,2017,5,1,10
1516,2017,5,1,10
1505,2017,5,1,9
1505,2017,5,1,9
1489,2017,5,1,9
1455,2017,5,1,9
1409,2017,5,1,8
1382,2017,5,1,8
1367,2017,5,1,8
1336,2017,5,1,8
1301,2017,5,1,7
1282,2017,5,1,7
1274,2017,5,1,7
1267,2017,5,1,7
1248,2017,5,1,6
1224,2017,5,1,6
1213,2017,5,1,6
1205,2017,5,1,6
1205,2017,5,1,5
1224,2017,5,1,5
1213,2017,5,1,5
940,2017,5,1,5
929,2017,5,1,4
933,2017,5,1,4
944,2017,5,1,4
944,2017,5,1,4
940,2017,5,1,3
913,2017,5,1,3
925,2017,5,1,3
921,2017,5,1,3
917,2017,5,1,2
913,2017,5,1,2
925,2017,5,1,2
933,2017,5,1,2
925,2017,5,1,1
910,2017,5,1,1
917,2017,5,1,1
940,2017,5,1,1
948,2017,5,1,0
936,2017,5,1,0
925,2017,5,1,0
933,2017,5,1,0
940,2017,5,0,23
936,2017,5,0,23
1067,2017,5,0,23
1059,2017,5,0,23
1063,2017,5,0,22
1063,2017,5,0,22
1094,2017,5,0,22
1098,2017,5,0,22
1094,2017,5,0,21
1113,2017,5,0,21
1117,2017,5,0,21
1109,2017,5,0,21
1117,2017,5,0,20
1113,2017,5,0,20
1109,2017,5,0,20
1274,2017,5,0,20
1267,2017,5,0,19
1271,2017,5,0,19
1297,2017,5,0,19
1328,2017,5,0,19
1324,2017,5,0,18
1344,2017,5,0,18
1344,2017,5,0,18
1344,2017,5,0,18
1363,2017,5,0,17
1386,2017,5,0,17
1440,2017,5,0,17
1482,2017,5,0,17
1512,2017,5,0,16
1489,2017,5,0,16
1532,2017,5,0,16
1547,2017,5,0,16
1566,2017,5,0,15
1566,2017,5,0,15
1574,2017,5,0,15
1578,2017,5,0,15
1562,2017,5,0,14
1559,2017,5,0,14
1559,2017,5,0,14
1585,2017,5,0,14
1582,2017,5,0,13
1589,2017,5,0,13
1582,2017,5,0,13
1589,2017,5,0,13
1589,2017,5,0,12
1585,2017,5,0,12
1570,2017,5,0,12
1582,2017,5,0,12
1570,2017,5,0,11
1578,2017,5,0,11
1582,2017,5,0,11
1562,2017,5,0,11
1566,2017,5,0,10
1570,2017,5,0,10
1566,2017,5,0,10
1555,2017,5,0,10
1528,2017,5,0,9
1528,2017,5,0,9
1489,2017,5,0,9
1466,2017,5,0,9
1409,2017,5,0,8
1386,2017,5,0,8
1351,2017,5,0,8
1313,2017,5,0,8
1278,2017,5,0,7
1267,2017,5,0,7
1267,2017,5,0,7
1259,2017,5,0,7
1228,2017,5,0,6
1217,2017,5,0,6
1190,2017,5,0,6
1201,2017,5,0,6
1198,2017,5,0,5
1190,2017,5,0,5
1182,2017,5,0,5
917,2017,5,0,5
921,2017,5,0,4
925,2017,5,0,4
902,2017,5,0,4
933,2017,5,0,4
933,2017,5,0,3
913,2017,5,0,3
921,2017,5,0,3
925,2017,5,0,3
902,2017,5,0,2
906,2017,5,0,2
917,2017,5,0,2
913,2017,5,0,2
910,2017,5,0,1
898,2017,5,0,1
910,2017,5,0,1
921,2017,5,0,1
921,2017,5,0,0
929,2017,5,0,0
933,2017,5,0,0
925,2017,5,0,0
933,2017,5,6,23
925,2017,5,6,23
979,2017,5,6,23
967,2017,5,6,23
983,2017,5,6,22
975,2017,5,6,22
967,2017,5,6,22
983,2017,5,6,22
971,2017,5,6,21
998,2017,5,6,21
971,2017,5,6,21
963,2017,5,6,21
963,2017,5,6,20
960,2017,5,6,20
998,2017,5,6,20
1186,2017,5,6,20
1182,2017,5,6,19
1182,2017,5,6,19
1167,2017,5,6,19
1167,2017,5,6,19
1167,2017,5,6,18
1175,2017,5,6,18
1175,2017,5,6,18
1171,2017,5,6,18
1136,2017,5,6,17
1132,2017,5,6,17
1132,2017,5,6,17
1125,2017,5,6,17
1148,2017,5,6,16
1171,2017,5,6,16
1178,2017,5,6,16
1155,2017,5,6,16
1152,2017,5,6,15
1167,2017,5,6,15
1159,2017,5,6,15
1163,2017,5,6,15
1159,2017,5,6,14
1167,2017,5,6,14
1171,2017,5,6,14
1163,2017,5,6,14
1167,2017,5,6,13
1155,2017,5,6,13
1163,2017,5,6,13
1163,2017,5,6,13
1171,2017,5,6,12
1171,2017,5,6,12
1182,2017,5,6,12
1182,2017,5,6,12
1171,2017,5,6,11
1171,2017,5,6,11
1163,2017,5,6,11
1167,2017,5,6,11
1178,2017,5,6,10
1182,2017,5,6,10
1178,2017,5,6,10
1171,2017,5,6,10
1171,2017,5,6,9
1178,2017,5,6,9
1167,2017,5,6,9
1167,2017,5,6,9
1186,2017,5,6,8
1178,2017,5,6,8
1163,2017,5,6,8
1171,2017,5,6,8
1175,2017,5,6,7
1167,2017,5,6,7
1171,2017,5,6,7
1175,2017,5,6,7
1175,2017,5,6,6
1186,2017,5,6,6
1178,2017,5,6,6
1175,2017,5,6,6
1171,2017,5,6,5
1182,2017,5,6,5
1182,2017,5,6,5
902,2017,5,6,5
913,2017,5,6,4
906,2017,5,6,4
910,2017,5,6,4
898,2017,5,6,4
925,2017,5,6,3
910,2017,5,6,3
906,2017,5,6,3
902,2017,5,6,3
898,2017,5,6,2
902,2017,5,6,2
913,2017,5,6,2
910,2017,5,6,2
902,2017,5,6,1
894,2017,5,6,1
898,2017,5,6,1
906,2017,5,6,1
913,2017,5,6,0
929,2017,5,6,0
925,2017,5,6,0
910,2017,5,6,0
917,2017,5,5,23
913,2017,5,5,23
944,2017,5,5,23
944,2017,5,5,23
936,2017,5,5,22
944,2017,5,5,22
944,2017,5,5,22
936,2017,5,5,22
944,2017,5,5,21
944,2017,5,5,21
948,2017,5,5,21
948,2017,5,5,21
936,2017,5,5,20
936,2017,5,5,20
994,2017,5,5,20
1186,2017,5,5,20
1155,2017,5,5,19
1159,2017,5,5,19
1171,2017,5,5,19
1175,2017,5,5,19
1178,2017,5,5,18
1163,2017,5,5,18
1159,2017,5,5,18
1171,2017,5,5,18
1171,2017,5,5,17
1163,2017,5,5,17
1178,2017,5,5,17
1171,2017,5,5,17
1159,2017,5,5,16
1167,2017,5,5,16
1167,2017,5,5,16
1171,2017,5,5,16
1136,2017,5,5,15
1155,2017,5,5,15
1175,2017,5,5,15
1167,2017,5,5,15
1171,2017,5,5,14
1163,2017,5,5,14
1175,2017,5,5,14
1167,2017,5,5,14
1167,2017,5,5,13
1167,2017,5,5,13
1190,2017,5,5,13
1178,2017,5,5,13
1171,2017,5,5,12
1190,2017,5,5,12
1175,2017,5,5,12
1178,2017,5,5,12
1178,2017,5,5,11
1182,2017,5,5,11
1178,2017,5,5,11
1171,2017,5,5,11
1175,2017,5,5,10
1175,2017,5,5,10
1171,2017,5,5,10
1167,2017,5,5,10
1175,2017,5,5,9
1175,2017,5,5,9
1171,2017,5,5,9
1167,2017,5,5,9
1159,2017,5,5,8
1155,2017,5,5,8
1159,2017,5,5,8
1175,2017,5,5,8
1167,2017,5,5,7
1159,2017,5,5,7
1148,2017,5,5,7
1155,2017,5,5,7
1155,2017,5,5,6
1159,2017,5,5,6
1159,2017,5,5,6
1148,2017,5,5,6
1167,2017,5,5,5
1167,2017,5,5,5
1175,2017,5,5,5
902,2017,5,5,5
906,2017,5,5,4
910,2017,5,5,4
902,2017,5,5,4
902,2017,5,5,4
906,2017,5,5,3
906,2017,5,5,3
906,2017,5,5,3
898,2017,5,5,3
890,2017,5,5,2
898,2017,5,5,2
910,2017,5,5,2
933,2017,5,5,2
902,2017,5,5,1
890,2017,5,5,1
902,2017,5,5,1
910,2017,5,5,1
925,2017,5,5,0
929,2017,5,5,0
910,2017,5,5,0
913,2017,5,5,0
917,2017,5,4,23
910,2017,5,4,23
990,2017,5,4,23
998,2017,5,4,23
986,2017,5,4,22
998,2017,5,4,22
1021,2017,5,4,22
1032,2017,5,4,22
1032,2017,5,4,21
1025,2017,5,4,21
1056,2017,5,4,21
1032,2017,5,4,21
1052,2017,5,4,20
1021,2017,5,4,20
1075,2017,5,4,20
1236,2017,5,4,20
1236,2017,5,4,19
1248,2017,5,4,19
1251,2017,5,4,19
1286,2017,5,4,19
1274,2017,5,4,18
1301,2017,5,4,18
1297,2017,5,4,18
1305,2017,5,4,18
1320,2017,5,4,17
1363,2017,5,4,17
1386,2017,5,4,17
1420,2017,5,4,17
1428,2017,5,4,16
1432,2017,5,4,16
1447,2017,5,4,16
1474,2017,5,4,16
1466,2017,5,4,15
1497,2017,5,4,15
1486,2017,5,4,15
1474,2017,5,4,15
1493,2017,5,4,14
1478,2017,5,4,14
1493,2017,5,4,14
1505,2017,5,4,14
1493,2017,5,4,13
1516,2017,5,4,13
1512,2017,5,4,13
1486,2017,5,4,13
1509,2017,5,4,12
1509,2017,5,4,12
1520,2017,5,4,12
1524,2017,5,4,12
1536,2017,5,4,11
1516,2017,5,4,11
1528,2017,5,4,11
1532,2017,5,4,11
1539,2017,5,4,10
1520,2017,5,4,10
1497,2017,5,4,10
1489,2017,5,4,10
1497,2017,5,4,9
1482,2017,5,4,9
1459,2017,5,4,9
1413,2017,5,4,9
1367,2017,5,4,8
1344,2017,5,4,8
1340,2017,5,4,8
1309,2017,5,4,8
1274,2017,5,4,7
1255,2017,5,4,7
1259,2017,5,4,7
1248,2017,5,4,7
1240,2017,5,4,6
1209,2017,5,4,6
1201,2017,5,4,6
1194,2017,5,4,6
1182,2017,5,4,5
1209,2017,5,4,5
1198,2017,5,4,5
925,2017,5,4,5
910,2017,5,4,4
917,2017,5,4,4
913,2017,5,4,4
898,2017,5,4,4
906,2017,5,4,3
902,2017,5,4,3
906,2017,5,4,3
910,2017,5,4,3
906,2017,5,4,2
898,2017,5,4,2
925,2017,5,4,2
910,2017,5,4,2
894,2017,5,4,1
898,2017,5,4,1
906,2017,5,4,1
921,2017,5,4,1
906,2017,5,4,0
917,2017,5,4,0
921,2017,5,4,0
925,2017,5,4,0
933,2017,5,3,23
917,2017,5,3,23
1098,2017,5,3,23
1086,2017,5,3,23
1098,2017,5,3,22
1090,2017,5,3,22
1086,2017,5,3,22
1082,2017,5,3,22
1098,2017,5,3,21
1117,2017,5,3,21
1128,2017,5,3,21
1136,2017,5,3,21
1121,2017,5,3,20
1044,2017,5,3,20
1059,2017,5,3,20
1259,2017,5,3,20
1259,2017,5,3,19
1255,2017,5,3,19
1278,2017,5,3,19
1278,2017,5,3,19
1274,2017,5,3,18
1294,2017,5,3,18
1286,2017,5,3,18
1313,2017,5,3,18
1340,2017,5,3,17
1386,2017,5,3,17
1420,2017,5,3,17
1432,2017,5,3,17
1459,2017,5,3,16
1482,2017,5,3,16
1493,2017,5,3,16
1516,2017,5,3,16
1505,2017,5,3,15
1497,2017,5,3,15
1524,2017,5,3,15
1528,2017,5,3,15
1505,2017,5,3,14
1509,2017,5,3,14
1516,2017,5,3,14
1516,2017,5,3,14
1528,2017,5,3,13
1616,2017,5,3,13
1647,2017,5,3,13
1647,2017,5,3,13
1597,2017,5,3,12
1555,2017,5,3,12
1555,2017,5,3,12
1566,2017,5,3,12
1547,2017,5,3,11
1551,2017,5,3,11
1524,2017,5,3,11
1520,2017,5,3,11
1516,2017,5,3,10
1516,2017,5,3,10
1512,2017,5,3,10
1501,2017,5,3,10
1489,2017,5,3,9
1486,2017,5,3,9
1459,2017,5,3,9
1413,2017,5,3,9
1367,2017,5,3,8
1336,2017,5,3,8
1340,2017,5,3,8
1294,2017,5,3,8
1267,2017,5,3,7
1263,2017,5,3,7
1251,2017,5,3,7
1244,2017,5,3,7
1232,2017,5,3,6
1228,2017,5,3,6
1209,2017,5,3,6
1182,2017,5,3,6
1194,2017,5,3,5
1190,2017,5,3,5
1178,2017,5,3,5
906,2017,5,3,5
910,2017,5,3,4
910,2017,5,3,4
910,2017,5,3,4
925,2017,5,3,4
921,2017,5,3,3
917,2017,5,3,3
910,2017,5,3,3
917,2017,5,3,3
898,2017,5,3,2
902,2017,5,3,2
917,2017,5,3,2
910,2017,5,3,2
902,2017,5,3,1
910,2017,5,3,1
894,2017,5,3,1
902,2017,5,3,1
906,2017,5,3,0
913,2017,5,3,0
913,2017,5,3,0
898,2017,5,3,0
906,2017,5,2,23
910,2017,5,2,23
1048,2017,5,2,23
1040,2017,5,2,23
1052,2017,5,2,22
1067,2017,5,2,22
1075,2017,5,2,22
1082,2017,5,2,22
1102,2017,5,2,21
1105,2017,5,2,21
1094,2017,5,2,21
1094,2017,5,2,21
1117,2017,5,2,20
1075,2017,5,2,20
1067,2017,5,2,20
1259,2017,5,2,20
1248,2017,5,2,19
1259,2017,5,2,19
1274,2017,5,2,19
1305,2017,5,2,19
1286,2017,5,2,18
1294,2017,5,2,18
1309,2017,5,2,18
1328,2017,5,2,18
1351,2017,5,2,17
1382,2017,5,2,17
1420,2017,5,2,17
1463,2017,5,2,17
1463,2017,5,2,16
1486,2017,5,2,16
1489,2017,5,2,16
1509,2017,5,2,16
1520,2017,5,2,15
1516,2017,5,2,15
1516,2017,5,2,15
1497,2017,5,2,15
1536,2017,5,2,14
1528,2017,5,2,14
1543,2017,5,2,14
1520,2017,5,2,14
1539,2017,5,2,13
1516,2017,5,2,13
1539,2017,5,2,13
1543,2017,5,2,13
1536,2017,5,2,12
1566,2017,5,2,12
1562,2017,5,2,12
1551,2017,5,2,12
1566,2017,5,2,11
1562,2017,5,2,11
1559,2017,5,2,11
1543,2017,5,2,11
1536,2017,5,2,10
1536,2017,5,2,10
1520,2017,5,2,10
1520,2017,5,2,10
1512,2017,5,2,9
1509,2017,5,2,9
1486,2017,5,2,9
1440,2017,5,2,9
1393,2017,5,2,8
1378,2017,5,2,8
